Level and Distortion,
Left-Left(Total),
X,Y
Hz,dBSPL
12569.4444444444,14.9698709025422
12583.3333333333,11.4611577675589
12597.2222222222,4.52011900282765
12611.1111111111,9.91665341291105
12625,9.55257804191834
12638.8888888889,11.1601894854688
12652.7777777778,13.8282793158681
12666.6666666667,12.8464933964579
12680.5555555556,6.48787198672342
12694.4444444444,12.3570010896504
12708.3333333333,13.3651730037514
12722.2222222222,7.48616792900728
12736.1111111111,7.79249435408412
12750,10.6486014569206
12763.8888888889,15.0259376543288
12777.7777777778,14.4651357950585
12791.6666666667,10.5994014062703
12805.5555555556,9.45729074780685
12819.4444444444,10.9541716971705
12833.3333333333,12.9080577130013
12847.2222222222,7.84926693246154
12861.1111111111,2.67548742356177
12875,7.01438405489909
12888.8888888889,2.05997952079851
12902.7777777778,12.2683178279473
12916.6666666667,15.0723644925752
12930.5555555556,12.9741118132649
12944.4444444444,12.228602566145
12958.3333333333,13.8109901728142
12972.2222222222,10.8645227952002
12986.1111111111,11.0130576199292
13000,12.643885722406
13013.8888888889,8.63636066814805
13027.7777777778,8.57645123804919
13041.6666666667,9.4026367523133
13055.5555555556,10.1654831802438
13069.4444444444,12.1342171526095
13083.3333333333,10.4051684169397
13097.2222222222,5.74321267334332
13111.1111111111,9.53503871691133
13125,11.6204720453445
13138.8888888889,8.81016574507954
13152.7777777778,9.62716815023064
13166.6666666667,12.4328952002965
13180.5555555556,12.7576913242862
13194.4444444444,14.1579475280281
13208.3333333333,16.6176833334403
13222.2222222222,15.8580246041327
13236.1111111111,12.30461171628
13250,9.03523613552563
13263.8888888889,8.52726251613885
13277.7777777778,11.3725375408006
13291.6666666667,7.30991000116785
13305.5555555556,10.5754941033277
13319.4444444444,14.9512869686646
13333.3333333333,13.3784027135733
13347.2222222222,9.98548373356505
13361.1111111111,11.6579078544075
13375,9.89154841726676
13388.8888888889,11.6412213136555
13402.7777777778,13.9366020549415
13416.6666666667,9.42566106301609
13430.5555555556,8.64166681983623
13444.4444444444,13.8287815772985
13458.3333333333,15.7280373940905
13472.2222222222,13.919838167936
13486.1111111111,7.90702394965866
13500,8.50208530551189
13513.8888888889,10.1207655718007
13527.7777777778,13.0538885779151
13541.6666666667,12.1554245111589
13555.5555555556,4.41035649919373
13569.4444444444,5.21653704087066
13583.3333333333,5.68248721553421
13597.2222222222,7.77482151995986
13611.1111111111,6.64097890508
13625,10.6165084143345
13638.8888888889,11.1293591153352
13652.7777777778,6.30608821543801
13666.6666666667,13.1531669899316
13680.5555555556,13.5712563880721
13694.4444444444,12.7729402841737
13708.3333333333,11.9905543291698
13722.2222222222,13.6771739339058
13736.1111111111,16.9000259191335
13750,14.4374228147097
13763.8888888889,9.05317135031922
13777.7777777778,11.5468754576973
13791.6666666667,9.92294344966319
13805.5555555556,9.11984103381328
13819.4444444444,10.9637777683704
13833.3333333333,12.7751649704061
13847.2222222222,13.298610986959
13861.1111111111,11.3133830377297
13875,11.914378419736
13888.8888888889,14.946811637551
13902.7777777778,14.2020132010221
13916.6666666667,8.56557124437713
13930.5555555556,9.83285029433452
13944.4444444444,15.5664940980156
13958.3333333333,14.8000900337992
13972.2222222222,9.8486428077435
13986.1111111111,12.4284995597956
14000,11.3141417679492
14013.8888888889,13.4888532483949
14027.7777777778,13.8367131558491
14041.6666666667,9.50524816826534
14055.5555555556,14.9304420837106
14069.4444444444,17.0153271638997
14083.3333333333,15.5906353671981
14097.2222222222,9.81578225806512
14111.1111111111,8.023141640139
14125,13.213912034965
14138.8888888889,14.3888877003288
14152.7777777778,15.0279803054185
14166.6666666667,13.5620242453366
14180.5555555556,9.33203083916363
14194.4444444444,5.24384973120043
14208.3333333333,5.42785767065733
14222.2222222222,7.82207529808413
14236.1111111111,14.1329543811851
14250,16.1504296835104
14263.8888888889,13.605752190126
14277.7777777778,10.2962425074205
14291.6666666667,14.1823038867778
14305.5555555556,16.2250721165172
14319.4444444444,13.4074969563976
14333.3333333333,8.69549661629301
14347.2222222222,13.5374859429758
14361.1111111111,15.46797519366
14375,14.7082814491846
14388.8888888889,12.5509796684335
14402.7777777778,11.7114649602417
14416.6666666667,10.2916065683696
14430.5555555556,12.3191612533761
14444.4444444444,13.7546539084995
14458.3333333333,7.68946548295521
14472.2222222222,6.10815867065151
14486.1111111111,10.9513270634044
14500,10.8987728147371
14513.8888888889,11.2085995907543
14527.7777777778,11.6703475007187
14541.6666666667,12.7484028029293
14555.5555555556,13.3102804806838
14569.4444444444,8.15202751298367
14583.3333333333,9.17685857032243
14597.2222222222,16.9830767253172
14611.1111111111,17.1671535668944
14625,13.2731168358669
14638.8888888889,13.645917982486
14652.7777777778,14.611549959837
14666.6666666667,8.44362207892749
14680.5555555556,6.22118914867296
14694.4444444444,7.68468778919642
14708.3333333333,11.6239211487297
14722.2222222222,16.6321055389173
14736.1111111111,14.4903128217033
14750,13.0095345465185
14763.8888888889,14.0020457147688
14777.7777777778,11.4472579879248
14791.6666666667,13.8329579717784
14805.5555555556,12.9614082953578
14819.4444444444,12.4072147123509
14833.3333333333,13.6481717434666
14847.2222222222,13.9289779479645
14861.1111111111,14.4075992547972
14875,10.0027638864194
14888.8888888889,7.56592375432428
14902.7777777778,10.9127676789395
14916.6666666667,7.740921362002
14930.5555555556,7.88749124218644
14944.4444444444,9.38784636290734
14958.3333333333,8.8818829748122
14972.2222222222,6.4868337995247
14986.1111111111,7.58076922687456
15000,12.4042394010521
15013.8888888889,13.6817536456433
15027.7777777778,13.7634494515848
15041.6666666667,13.980166052198
15055.5555555556,13.3553214619115
15069.4444444444,12.8490460371707
15083.3333333333,11.4256333040039
15097.2222222222,13.6699168686846
15111.1111111111,14.4319986382148
15125,7.43806489660833
15138.8888888889,11.8873391853334
15152.7777777778,13.0818176110321
15166.6666666667,11.8127740523668
15180.5555555556,12.9489022457325
15194.4444444444,6.36121861379043
15208.3333333333,7.15164983678297
15222.2222222222,8.70445612872133
15236.1111111111,8.22654563018286
15250,10.4988158200896
15263.8888888889,11.30446438369
15277.7777777778,13.0057742226222
15291.6666666667,13.9504638254846
15305.5555555556,14.5827777059805
15319.4444444444,16.2292644826785
15333.3333333333,16.8345093713641
15347.2222222222,13.1019344188733
15361.1111111111,9.33678359514671
15375,11.6441277249865
15388.8888888889,10.215741044817
15402.7777777778,9.73772637919251
15416.6666666667,13.5400932520707
15430.5555555556,17.5071929798859
15444.4444444444,17.5365748923133
15458.3333333333,15.4114319777002
15472.2222222222,14.2163397214965
15486.1111111111,11.1902368923459
15500,6.70697289234914
15513.8888888889,9.14389026844563
15527.7777777778,13.4188404531665
15541.6666666667,13.0722369868454
15555.5555555556,8.70085457462336
15569.4444444444,5.4598425836794
15583.3333333333,10.6383722330574
15597.2222222222,13.2438777925347
15611.1111111111,10.4540622494733
15625,4.58801055662303
15638.8888888889,9.77274914132645
15652.7777777778,12.4845493685089
15666.6666666667,10.7558171276432
15680.5555555556,12.1247725128084
15694.4444444444,15.4521629083876
15708.3333333333,13.1376573616853
15722.2222222222,4.77319610910206
15736.1111111111,11.4696783696312
15750,13.8092222672086
15763.8888888889,14.0458037368189
15777.7777777778,13.3483821112586
15791.6666666667,9.7123251019209
15805.5555555556,10.3523311660153
15819.4444444444,10.9068339487463
15833.3333333333,1.82399342602701
15847.2222222222,10.4509730055031
15861.1111111111,12.6059354167231
15875,8.24564517680528
15888.8888888889,8.54190374264057
15902.7777777778,11.1193312671709
15916.6666666667,11.2099142942506
15930.5555555556,13.5807303094077
15944.4444444444,14.6456546547443
15958.3333333333,12.0249139732164
15972.2222222222,13.0773673880534
15986.1111111111,12.18226693868
16000,5.8153184479593
16013.8888888889,12.5043166868877
16027.7777777778,13.874817772628
16041.6666666667,9.89636342902641
16055.5555555556,1.66348457141413
16069.4444444444,6.95432322808687
16083.3333333333,7.59820640765618
16097.2222222222,3.43364737932203
16111.1111111111,5.9252946057427
16125,6.00194859063895
16138.8888888889,12.4196725817911
16152.7777777778,14.7205537509803
16166.6666666667,14.0440698109833
16180.5555555556,13.8389208017433
16194.4444444444,12.8489421514967
16208.3333333333,6.09316087945832
16222.2222222222,10.0575781573368
16236.1111111111,14.9931455658001
16250,11.7521883158229
16263.8888888889,5.55920584148321
16277.7777777778,11.8102195493603
16291.6666666667,11.4062053843705
16305.5555555556,9.87410181423653
16319.4444444444,6.39869399789536
16333.3333333333,-0.681899446539122
16347.2222222222,7.62072887394137
16361.1111111111,9.29078344877203
16375,4.4190510922273
16388.8888888889,3.51965689071338
16402.7777777778,3.72806770606147
16416.6666666667,6.51411866194031
16430.5555555556,8.61129520783271
16444.4444444444,0.900084761736612
16458.3333333333,-4.39487654862489
16472.2222222222,1.65360574357444
16486.1111111111,12.5822120548396
16500,12.8666481705601
16513.8888888889,6.00235713130454
16527.7777777778,12.3728849607247
16541.6666666667,13.7839136475723
16555.5555555556,10.7101611791042
16569.4444444444,10.0258913674948
16583.3333333333,11.6053470744417
16597.2222222222,12.3763170663414
16611.1111111111,11.3778181908068
16625,8.72522965649939
16638.8888888889,8.03472855657718
16652.7777777778,11.2252964584272
16666.6666666667,13.5875896769227
16680.5555555556,10.1755603128385
16694.4444444444,7.59912028626459
16708.3333333333,14.8231976455788
16722.2222222222,13.5982726926634
16736.1111111111,5.88564174479959
16750,7.63349392665937
16763.8888888889,2.69320230775464
16777.7777777778,6.57385890467198
16791.6666666667,7.14813828602847
16805.5555555556,4.18561830432677
16819.4444444444,8.68331889233335
16833.3333333333,6.23686150101094
16847.2222222222,-0.574633722086412
16861.1111111111,-1.37749894527769
16875,8.32241994041602
16888.8888888889,4.92851734722307
16902.7777777778,2.44370837249029
16916.6666666667,8.2328073538477
16930.5555555556,8.75973335429433
16944.4444444444,12.4193166345551
16958.3333333333,10.9770403347784
16972.2222222222,6.55109850075946
16986.1111111111,12.3323947556406
17000,18.3461100543868
17013.8888888889,19.6343713561652
17027.7777777778,15.9035097397115
17041.6666666667,9.27855333720781
17055.5555555556,8.92422374018571
17069.4444444444,4.14017128785321
17083.3333333333,4.33640013491784
17097.2222222222,5.8776406285212
17111.1111111111,3.75690205052634
17125,4.15070940453946
17138.8888888889,9.40299111904215
17152.7777777778,12.5376679578848
17166.6666666667,10.8529912162695
17180.5555555556,0.206933223820999
17194.4444444444,8.92712049503232
17208.3333333333,10.8835491342975
17222.2222222222,6.90486940694987
17236.1111111111,7.82178696151576
17250,8.1897346699193
17263.8888888889,-1.16958965588101
17277.7777777778,9.16952308278031
17291.6666666667,14.1880940584575
17305.5555555556,14.5030151814787
17319.4444444444,11.9763206891005
17333.3333333333,8.63388290299348
17347.2222222222,6.90510548848024
17361.1111111111,4.93011370459707
17375,1.92760047304417
17388.8888888889,8.12014230337101
17402.7777777778,10.0231202771353
17416.6666666667,6.473738408243
17430.5555555556,0.0230671877338425
17444.4444444444,-0.213226673454554
17458.3333333333,-0.740125008122302
17472.2222222222,2.2863832862145
17486.1111111111,8.2696801487313
17500,9.12181905746596
17513.8888888889,8.39737640853063
17527.7777777778,7.93039722023388
17541.6666666667,6.277024508618
17555.5555555556,7.5279078893518
17569.4444444444,11.63291322936
17583.3333333333,12.8123083426794
17597.2222222222,8.84156604622014
17611.1111111111,5.20296835104395
17625,4.52898387287094
17638.8888888889,-4.37065403435944
17652.7777777778,6.07762769803544
17666.6666666667,5.69312250646994
17680.5555555556,4.49330360215513
17694.4444444444,4.89607433536766
17708.3333333333,3.41816072666813
17722.2222222222,-1.81033879879545
17736.1111111111,-5.07286275017882
17750,-2.30366924985398
17763.8888888889,6.16331177134902
17777.7777777778,13.9570609207524
17791.6666666667,16.3258362997235
17805.5555555556,16.286208825625
17819.4444444444,14.4703314757672
17833.3333333333,11.0230894743906
17847.2222222222,9.44990341330006
17861.1111111111,7.53756528607922
17875,5.00768946501333
17888.8888888889,5.56025451481183
17902.7777777778,9.6189785293319
17916.6666666667,12.1958529603174
17930.5555555556,13.4317383535785
17944.4444444444,11.9872004592347
17958.3333333333,4.81068483581249
17972.2222222222,-1.29850293207241
17986.1111111111,-1.30162382353861
18000,-5.07138076523497
18013.8888888889,9.84143355394662
18027.7777777778,13.2128884768248
18041.6666666667,3.67865476278349
18055.5555555556,13.6921494060498
18069.4444444444,17.8186871902327
18083.3333333333,13.6898958791543
18097.2222222222,6.3047582628991
18111.1111111111,12.2260129826516
18125,11.8499980508246
18138.8888888889,1.71026154916564
18152.7777777778,8.79461493709223
18166.6666666667,12.7614518352891
18180.5555555556,7.58181999033303
18194.4444444444,-7.17404083183204
18208.3333333333,3.71515318360014
18222.2222222222,10.8338010680943
18236.1111111111,10.1340579481646
18250,3.63113688185041
18263.8888888889,11.7705050416306
18277.7777777778,15.9820861851921
18291.6666666667,14.2540171808605
18305.5555555556,3.08400535629342
18319.4444444444,11.1120970613809
18333.3333333333,9.58725894999572
18347.2222222222,2.97242110974189
18361.1111111111,0.992502697225792
18375,7.79218263469958
18388.8888888889,10.4877777946165
18402.7777777778,0.287505327075884
18416.6666666667,8.44792016886483
18430.5555555556,7.42458623245816
18444.4444444444,6.43080750757749
18458.3333333333,4.00992997210448
18472.2222222222,-0.789137375090619
18486.1111111111,3.52290606802085
18500,-0.786517095730536
18513.8888888889,8.75564065383714
18527.7777777778,10.1559728199513
18541.6666666667,11.2210542271453
18555.5555555556,4.9750122590422
18569.4444444444,10.6385196185092
18583.3333333333,12.8589155458705
18597.2222222222,9.18840307984617
18611.1111111111,12.3426271114768
18625,14.7828834126531
18638.8888888889,12.528702334593
18652.7777777778,2.62980081216312
18666.6666666667,10.2325059529647
18680.5555555556,14.3152360684922
18694.4444444444,15.7307472255802
18708.3333333333,12.456948288928
18722.2222222222,0.193959929266165
18736.1111111111,11.0788950775629
18750,15.9987036578044
18763.8888888889,14.159714437945
18777.7777777778,7.31097461247113
18791.6666666667,11.5654501337286
18805.5555555556,10.2585338693878
18819.4444444444,18.0485421641362
18833.3333333333,18.1773357122761
18847.2222222222,7.81016231149571
18861.1111111111,8.97693973824065
18875,4.24100826678943
18888.8888888889,9.51577679346885
18902.7777777778,11.6300753360765
18916.6666666667,4.45018009099747
18930.5555555556,-7.83054331366067
18944.4444444444,2.06926460026832
18958.3333333333,8.25942851434136
18972.2222222222,12.410791346392
18986.1111111111,13.5513715748181
19000,6.9460149882356
19013.8888888889,6.53145475869921
19027.7777777778,12.228263836029
19041.6666666667,6.98473601696071
19055.5555555556,2.47176192697746
19069.4444444444,9.10587283273503
19083.3333333333,-0.272156787876267
19097.2222222222,6.8998476292344
19111.1111111111,9.89626967484495
19125,7.39268709530423
19138.8888888889,10.3530920508708
19152.7777777778,10.1985421652028
19166.6666666667,2.82018780656745
19180.5555555556,1.32214785721111
19194.4444444444,-4.09137344021879
19208.3333333333,9.41084812005603
19222.2222222222,15.2526245714473
19236.1111111111,14.9215830669267
19250,7.32151452533558
19263.8888888889,2.61995448128292
19277.7777777778,7.32489405491653
19291.6666666667,6.14383813758282
19305.5555555556,6.68012635927912
19319.4444444444,4.8672773479823
19333.3333333333,12.2130416771921
19347.2222222222,13.0863679387257
19361.1111111111,7.35877547860462
19375,11.2725679548718
19388.8888888889,11.5333248641247
19402.7777777778,4.28730121045965
19416.6666666667,7.49538142178683
19430.5555555556,12.891038082507
19444.4444444444,15.8877012182086
19458.3333333333,14.7953446305963
19472.2222222222,12.2373347886995
19486.1111111111,11.4241375021524
19500,8.55395080475106
19513.8888888889,8.38003592033578
19527.7777777778,3.14746405022873
19541.6666666667,5.55517132419514
19555.5555555556,6.43038434907281
19569.4444444444,0.327019000099905
19583.3333333333,4.79252763862978
19597.2222222222,4.88068861353048
19611.1111111111,1.84511643561156
19625,6.06294650317067
19638.8888888889,12.6111571152022
19652.7777777778,10.1764245751782
19666.6666666667,2.58095623828642
19680.5555555556,10.5090491075494
19694.4444444444,8.69735106583105
19708.3333333333,6.48435959337841
19722.2222222222,4.26849725376288
19736.1111111111,-4.80464738865793
19750,6.06703343478067
19763.8888888889,4.97305274179106
19777.7777777778,-3.48556105611661
19791.6666666667,3.74837350704368
19805.5555555556,6.53599577092561
19819.4444444444,4.20378632141707
19833.3333333333,7.98826954915446
19847.2222222222,9.65312186003207
19861.1111111111,2.72891760017629
19875,0.765112434846915
19888.8888888889,7.24900669963647
19902.7777777778,5.95444067379925
19916.6666666667,0.342196286841548
19930.5555555556,5.91767927703822
19944.4444444444,8.71456686429095
19958.3333333333,4.87465097349091
19972.2222222222,4.61476057045237
19986.1111111111,2.76171092372875
20000,-0.901078689337477
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
