Phase,,,
Ch1,,Ch2,
X,Y,X,Y
Hz,deg,Hz,deg
409.722222222222,-15.8110307946697,409.722222222222,-7.57585068843261
413.194444444444,-17.7388442310674,413.194444444444,-8.36458279911824
416.666666666667,-19.0185534453112,416.666666666667,-9.41380855546029
420.138888888889,-19.5876864479516,420.138888888889,-10.7544399362432
423.611111111111,-19.748761668194,423.611111111111,-11.8937743171174
427.083333333333,-19.4712055730428,427.083333333333,-12.9109507242576
430.555555555556,-18.9316885643489,430.555555555556,-13.3330933760702
434.027777777778,-18.0886690711165,434.027777777778,-13.399171283581
437.5,-17.3387204052604,437.5,-13.1693275450904
440.972222222222,-16.6290829774462,440.972222222222,-12.7643639845599
444.444444444444,-16.6282283722059,444.444444444444,-12.9516400489592
447.916666666667,-17.0065419046435,447.916666666667,-13.3269561878271
451.388888888889,-17.6285834394388,451.388888888889,-13.9822077090624
454.861111111111,-18.3177330878721,454.861111111111,-14.7877027384234
458.333333333333,-18.6925948330633,458.333333333333,-15.5633859730684
461.805555555556,-19.0904715529358,461.805555555556,-16.1809318832736
465.277777777778,-19.4138436578005,465.277777777778,-16.5963322331926
468.75,-19.61621862804,468.75,-17.021183491429
472.222222222222,-19.7404144333225,472.222222222222,-17.3495604184002
475.694444444444,-19.8309424940457,475.694444444444,-17.5041062283248
479.166666666667,-19.8763567223482,479.166666666667,-17.7515987456769
482.638888888889,-19.9483772805786,482.638888888889,-18.003116577596
486.111111111111,-19.9347376887452,486.111111111111,-18.0988087897257
489.583333333333,-19.9765352095174,489.583333333333,-18.1940470431018
493.055555555556,-19.9459574439226,493.055555555556,-18.3586660897128
496.527777777778,-20.0168720468439,496.527777777778,-18.413529705202
500,-20.016364215819,500,-18.5208723083583
503.472222222222,-19.9412617498907,503.472222222222,-18.4988125883725
506.944444444444,-19.9507101228143,506.944444444444,-18.5879257484146
510.416666666667,-19.9176927580992,510.416666666667,-18.570785917961
513.888888888889,-19.9357187908472,513.888888888889,-18.6356292302872
517.361111111111,-19.8852896621994,517.361111111111,-18.5834041256542
520.833333333333,-19.8901177286,520.833333333333,-18.6643583021009
524.305555555556,-19.8124696239287,524.305555555556,-18.6404006914668
527.777777777778,-19.8886926214014,527.777777777778,-18.6768205531841
531.25,-19.8313498422764,531.25,-18.634302770506
534.722222222222,-19.8429111938638,534.722222222222,-18.6295724521006
538.194444444444,-19.8349323254488,538.194444444444,-18.569775923039
541.666666666667,-19.8084338521222,541.666666666667,-18.5023233997693
545.138888888889,-19.8541185541046,545.138888888889,-18.4455350663488
548.611111111111,-19.8629206849131,548.611111111111,-18.4643440602401
552.083333333333,-19.9140013557604,552.083333333333,-18.4535418640378
555.555555555556,-19.8900738475047,555.555555555556,-18.3640794516532
559.027777777778,-19.9372238591839,559.027777777778,-18.3656911733734
562.5,-19.9763477675469,562.5,-18.2719453819875
565.972222222222,-20.0180467514166,565.972222222222,-18.2621116375298
569.444444444444,-20.0170236887582,569.444444444444,-18.1709347267111
572.916666666667,-20.0994649661028,572.916666666667,-18.0718787181011
576.388888888889,-20.024179007743,576.388888888889,-18.0041870603926
579.861111111111,-20.0367072201504,579.861111111111,-17.9471125309174
583.333333333333,-19.8914899497721,583.333333333333,-17.8873120943356
586.805555555556,-19.8743429299256,586.805555555556,-17.7635490263568
590.277777777778,-19.6251577284239,590.277777777778,-17.6040521023047
593.75,-19.4736377027614,593.75,-17.5258640181989
597.222222222222,-19.2066835576101,597.222222222222,-17.2975934510331
600.694444444444,-19.0384982550272,600.694444444444,-17.1476748769537
604.166666666667,-18.7807727858405,604.166666666667,-16.905935485621
607.638888888889,-18.6587788955965,607.638888888889,-16.6526920418831
611.111111111111,-18.3892305024228,611.111111111111,-16.4439771223255
614.583333333333,-18.2378665576508,614.583333333333,-16.3515582434735
618.055555555556,-17.8735619226893,618.055555555556,-16.3620524882424
621.527777777778,-17.5560454920891,621.527777777778,-16.367696676576
625,-17.322112803307,625,-16.3309217644347
628.472222222222,-17.0262803995435,628.472222222222,-16.2747022063506
631.944444444444,-16.7604724476039,631.944444444444,-16.1250741391999
635.416666666667,-16.5307719716156,635.416666666667,-15.9818193943725
638.888888888889,-16.2765277790805,638.888888888889,-15.9444746011638
642.361111111111,-16.0276591270242,642.361111111111,-15.6837208235655
645.833333333333,-15.8586327678062,645.833333333333,-15.5596981855333
649.305555555556,-15.5658925013754,649.305555555556,-15.3858806067248
652.777777777778,-15.3587217656683,652.777777777778,-15.1452953544188
656.25,-15.1413402034903,656.25,-15.0052380256052
659.722222222222,-14.9165153633685,659.722222222222,-14.8161749138923
663.194444444444,-14.7359817996295,663.194444444444,-14.6344554642617
666.666666666667,-14.5656234785449,666.666666666667,-14.4457490387249
670.138888888889,-14.3119723808217,670.138888888889,-14.2988358606618
673.611111111111,-14.0762536982961,673.611111111111,-14.1570408471
677.083333333333,-13.9018746847275,677.083333333333,-13.9973054387396
680.555555555556,-13.6243237567976,680.555555555556,-13.816272099301
684.027777777778,-13.428829609059,684.027777777778,-13.6178103149202
687.5,-13.2161738517007,687.5,-13.3988833073389
690.972222222222,-12.9975237183328,690.972222222222,-13.2211663719854
694.444444444444,-12.7558872102603,694.444444444444,-13.1615185110615
697.916666666667,-12.5690507678314,697.916666666667,-12.8293963062418
701.388888888889,-12.2650132028472,701.388888888889,-12.7414514850657
704.861111111111,-11.9583450905791,704.861111111111,-12.5114961449832
708.333333333333,-11.7756349672936,708.333333333333,-12.2814698898636
711.805555555556,-11.5265926811754,711.805555555556,-12.1380906327267
715.277777777778,-11.2484496065165,715.277777777778,-11.8793768361612
718.75,-11.0483682830021,718.75,-11.7519516092327
722.222222222222,-10.7191687629925,722.222222222222,-11.4411386270953
725.694444444444,-10.5269122440065,725.694444444444,-11.2725582305162
729.166666666667,-10.3498091258551,729.166666666667,-11.0015361789035
732.638888888889,-10.2274535646292,732.638888888889,-10.7850455819616
736.111111111111,-10.0776375131919,736.111111111111,-10.675556969728
739.583333333333,-9.98245563285056,739.583333333333,-10.5313116982936
743.055555555556,-9.9363976025073,743.055555555556,-10.3950277704565
746.527777777778,-9.93120079139726,746.527777777778,-10.2718537099495
750,-9.8702436501377,750,-10.1390350952712
753.472222222222,-9.81161060099274,753.472222222222,-10.1645827540432
756.944444444444,-9.86228417151591,756.944444444444,-10.0917859949659
760.416666666667,-9.84207021620759,760.416666666667,-10.2147019374444
763.888888888889,-9.8708191112157,763.888888888889,-10.2975929704774
767.361111111111,-9.94633446929979,767.361111111111,-10.3554448773634
770.833333333333,-9.89926352534485,770.833333333333,-10.4882881627078
774.305555555556,-9.89569264222575,774.305555555556,-10.6171415162942
777.777777777778,-9.85661325903837,777.777777777778,-10.746040804498
781.25,-9.78103083910437,781.25,-10.8578743856315
784.722222222222,-9.66880361141017,784.722222222222,-10.8885719472739
788.194444444444,-9.58360836214635,788.194444444444,-11.0608208406624
791.666666666667,-9.40794039097125,791.666666666667,-11.1115671741714
795.138888888889,-9.34986717911261,795.138888888889,-11.2951015533851
