L-R-Diff Raw,
L-R-Diff Left,
X,Y
Hz,dB
12315.97222,0
12319.44444,0
12322.91667,0
12326.38889,0
12329.86111,0
12333.33333,0
12336.80556,0
12340.27778,0
12343.75,0
12347.22222,0
12350.69444,0
12354.16667,0
12357.63889,0
12361.11111,0
12364.58333,0
12368.05556,0
12371.52778,0
12375,0
12378.47222,0
12381.94444,0
12385.41667,0
12388.88889,0
12392.36111,0
12395.83333,0
12399.30556,0
12402.77778,0
12406.25,0
12409.72222,0
12413.19444,0
12416.66667,0
12420.13889,0
12423.61111,0
12427.08333,0
12430.55556,0
12434.02778,0
12437.5,0
12440.97222,0
12444.44444,0
12447.91667,0
12451.38889,0
12454.86111,0
12458.33333,0
12461.80556,0
12465.27778,0
12468.75,0
12472.22222,0
12475.69444,0
12479.16667,0
12482.63889,0
12486.11111,0
12489.58333,0
12493.05556,0
12496.52778,0
12500,0
12503.47222,0
12506.94444,0
12510.41667,0
12513.88889,0
12517.36111,0
12520.83333,0
12524.30556,0
12527.77778,0
12531.25,0
12534.72222,0
12538.19444,0
12541.66667,0
12545.13889,0
12548.61111,0
12552.08333,0
12555.55556,0
12559.02778,0
12562.5,0
12565.97222,0
12569.44444,0
12572.91667,0
12576.38889,0
12579.86111,0
12583.33333,0
12586.80556,0
12590.27778,0
12593.75,0
12597.22222,0
12600.69444,0
12604.16667,0
12607.63889,0
12611.11111,0
12614.58333,0
12618.05556,0
12621.52778,0
12625,0
12628.47222,0
12631.94444,0
12635.41667,0
12638.88889,0
12642.36111,0
12645.83333,0
12649.30556,0
12652.77778,0
12656.25,0
12659.72222,0
12663.19444,0
12666.66667,0
12670.13889,0
12673.61111,0
12677.08333,0
12680.55556,0
12684.02778,0
12687.5,0
12690.97222,0
12694.44444,0
12697.91667,0
12701.38889,0
12704.86111,0
12708.33333,0
12711.80556,0
12715.27778,0
12718.75,0
12722.22222,0
12725.69444,0
12729.16667,0
12732.63889,0
12736.11111,0
12739.58333,0
12743.05556,0
12746.52778,0
12750,0
12753.47222,0
12756.94444,0
12760.41667,0
12763.88889,0
12767.36111,0
12770.83333,0
12774.30556,0
12777.77778,0
12781.25,0
12784.72222,0
12788.19444,0
12791.66667,0
12795.13889,0
12798.61111,0
12802.08333,0
12805.55556,0
12809.02778,0
12812.5,0
12815.97222,0
12819.44444,0
12822.91667,0
12826.38889,0
12829.86111,0
12833.33333,0
12836.80556,0
12840.27778,0
12843.75,0
12847.22222,0
12850.69444,0
12854.16667,0
12857.63889,0
12861.11111,0
12864.58333,0
12868.05556,0
12871.52778,0
12875,0
12878.47222,0
12881.94444,0
12885.41667,0
12888.88889,0
12892.36111,0
12895.83333,0
12899.30556,0
12902.77778,0
12906.25,0
12909.72222,0
12913.19444,0
12916.66667,0
12920.13889,0
12923.61111,0
12927.08333,0
12930.55556,0
12934.02778,0
12937.5,0
12940.97222,0
12944.44444,0
12947.91667,0
12951.38889,0
12954.86111,0
12958.33333,0
12961.80556,0
12965.27778,0
12968.75,0
12972.22222,0
12975.69444,0
12979.16667,0
12982.63889,0
12986.11111,0
12989.58333,0
12993.05556,0
12996.52778,0
13000,0
13003.47222,0
13006.94444,0
13010.41667,0
13013.88889,0
13017.36111,0
13020.83333,0
13024.30556,0
13027.77778,0
13031.25,0
13034.72222,0
13038.19444,0
13041.66667,0
13045.13889,0
13048.61111,0
13052.08333,0
13055.55556,0
13059.02778,0
13062.5,0
13065.97222,0
13069.44444,0
13072.91667,0
13076.38889,0
13079.86111,0
13083.33333,0
13086.80556,0
13090.27778,0
13093.75,0
13097.22222,0
13100.69444,0
13104.16667,0
13107.63889,0
13111.11111,0
13114.58333,0
13118.05556,0
13121.52778,0
13125,0
13128.47222,0
13131.94444,0
13135.41667,0
13138.88889,0
13142.36111,0
13145.83333,0
13149.30556,0
13152.77778,0
13156.25,0
13159.72222,0
13163.19444,0
13166.66667,0
13170.13889,0
13173.61111,0
13177.08333,0
13180.55556,0
13184.02778,0
13187.5,0
13190.97222,0
13194.44444,0
13197.91667,0
13201.38889,0
13204.86111,0
13208.33333,0
13211.80556,0
13215.27778,0
13218.75,0
13222.22222,0
13225.69444,0
13229.16667,0
13232.63889,0
13236.11111,0
13239.58333,0
13243.05556,0
13246.52778,0
13250,0
13253.47222,0
13256.94444,0
13260.41667,0
13263.88889,0
13267.36111,0
13270.83333,0
13274.30556,0
13277.77778,0
13281.25,0
13284.72222,0
13288.19444,0
13291.66667,0
13295.13889,0
13298.61111,0
13302.08333,0
13305.55556,0
13309.02778,0
13312.5,0
13315.97222,0
13319.44444,0
13322.91667,0
13326.38889,0
13329.86111,0
13333.33333,0
13336.80556,0
13340.27778,0
13343.75,0
13347.22222,0
13350.69444,0
13354.16667,0
13357.63889,0
13361.11111,0
13364.58333,0
13368.05556,0
13371.52778,0
13375,0
13378.47222,0
13381.94444,0
13385.41667,0
13388.88889,0
13392.36111,0
13395.83333,0
13399.30556,0
13402.77778,0
13406.25,0
13409.72222,0
13413.19444,0
13416.66667,0
13420.13889,0
13423.61111,0
13427.08333,0
13430.55556,0
13434.02778,0
13437.5,0
13440.97222,0
13444.44444,0
13447.91667,0
13451.38889,0
13454.86111,0
13458.33333,0
13461.80556,0
13465.27778,0
13468.75,0
13472.22222,0
13475.69444,0
13479.16667,0
13482.63889,0
13486.11111,0
13489.58333,0
13493.05556,0
13496.52778,0
13500,0
13503.47222,0
13506.94444,0
13510.41667,0
13513.88889,0
13517.36111,0
13520.83333,0
13524.30556,0
13527.77778,0
13531.25,0
13534.72222,0
13538.19444,0
13541.66667,0
13545.13889,0
13548.61111,0
13552.08333,0
13555.55556,0
13559.02778,0
13562.5,0
13565.97222,0
13569.44444,0
13572.91667,0
13576.38889,0
13579.86111,0
13583.33333,0
13586.80556,0
13590.27778,0
13593.75,0
13597.22222,0
13600.69444,0
13604.16667,0
13607.63889,0
13611.11111,0
13614.58333,0
13618.05556,0
13621.52778,0
13625,0
13628.47222,0
13631.94444,0
13635.41667,0
13638.88889,0
13642.36111,0
13645.83333,0
13649.30556,0
13652.77778,0
13656.25,0
13659.72222,0
13663.19444,0
13666.66667,0
13670.13889,0
13673.61111,0
13677.08333,0
13680.55556,0
13684.02778,0
13687.5,0
13690.97222,0
13694.44444,0
13697.91667,0
13701.38889,0
13704.86111,0
13708.33333,0
13711.80556,0
13715.27778,0
13718.75,0
13722.22222,0
13725.69444,0
13729.16667,0
13732.63889,0
13736.11111,0
13739.58333,0
13743.05556,0
13746.52778,0
13750,0
13753.47222,0
13756.94444,0
13760.41667,0
13763.88889,0
13767.36111,0
13770.83333,0
13774.30556,0
13777.77778,0
13781.25,0
13784.72222,0
13788.19444,0
13791.66667,0
13795.13889,0
13798.61111,0
13802.08333,0
13805.55556,0
13809.02778,0
13812.5,0
13815.97222,0
13819.44444,0
13822.91667,0
13826.38889,0
13829.86111,0
13833.33333,0
13836.80556,0
13840.27778,0
13843.75,0
13847.22222,0
13850.69444,0
13854.16667,0
13857.63889,0
13861.11111,0
13864.58333,0
13868.05556,0
13871.52778,0
13875,0
13878.47222,0
13881.94444,0
13885.41667,0
13888.88889,0
13892.36111,0
13895.83333,0
13899.30556,0
13902.77778,0
13906.25,0
13909.72222,0
13913.19444,0
13916.66667,0
13920.13889,0
13923.61111,0
13927.08333,0
13930.55556,0
13934.02778,0
13937.5,0
13940.97222,0
13944.44444,0
13947.91667,0
13951.38889,0
13954.86111,0
13958.33333,0
13961.80556,0
13965.27778,0
13968.75,0
13972.22222,0
13975.69444,0
13979.16667,0
13982.63889,0
13986.11111,0
13989.58333,0
13993.05556,0
13996.52778,0
14000,0
14003.47222,0
14006.94444,0
14010.41667,0
14013.88889,0
14017.36111,0
14020.83333,0
14024.30556,0
14027.77778,0
14031.25,0
14034.72222,0
14038.19444,0
14041.66667,0
14045.13889,0
14048.61111,0
14052.08333,0
14055.55556,0
14059.02778,0
14062.5,0
14065.97222,0
14069.44444,0
14072.91667,0
14076.38889,0
14079.86111,0
14083.33333,0
14086.80556,0
14090.27778,0
14093.75,0
14097.22222,0
14100.69444,0
14104.16667,0
14107.63889,0
14111.11111,0
14114.58333,0
14118.05556,0
14121.52778,0
14125,0
14128.47222,0
14131.94444,0
14135.41667,0
14138.88889,0
14142.36111,0
14145.83333,0
14149.30556,0
14152.77778,0
14156.25,0
14159.72222,0
14163.19444,0
14166.66667,0
14170.13889,0
14173.61111,0
14177.08333,0
14180.55556,0
14184.02778,0
14187.5,0
14190.97222,0
14194.44444,0
14197.91667,0
14201.38889,0
14204.86111,0
14208.33333,0
14211.80556,0
14215.27778,0
14218.75,0
14222.22222,0
14225.69444,0
14229.16667,0
14232.63889,0
14236.11111,0
14239.58333,0
14243.05556,0
14246.52778,0
14250,0
14253.47222,0
14256.94444,0
14260.41667,0
14263.88889,0
14267.36111,0
14270.83333,0
14274.30556,0
14277.77778,0
14281.25,0
14284.72222,0
14288.19444,0
14291.66667,0
14295.13889,0
14298.61111,0
14302.08333,0
14305.55556,0
14309.02778,0
14312.5,0
14315.97222,0
14319.44444,0
14322.91667,0
14326.38889,0
14329.86111,0
14333.33333,0
14336.80556,0
14340.27778,0
14343.75,0
14347.22222,0
14350.69444,0
14354.16667,0
14357.63889,0
14361.11111,0
14364.58333,0
14368.05556,0
14371.52778,0
14375,0
14378.47222,0
14381.94444,0
14385.41667,0
14388.88889,0
14392.36111,0
14395.83333,0
14399.30556,0
14402.77778,0
14406.25,0
14409.72222,0
14413.19444,0
14416.66667,0
14420.13889,0
14423.61111,0
14427.08333,0
14430.55556,0
14434.02778,0
14437.5,0
14440.97222,0
14444.44444,0
14447.91667,0
14451.38889,0
14454.86111,0
14458.33333,0
14461.80556,0
14465.27778,0
14468.75,0
14472.22222,0
14475.69444,0
14479.16667,0
14482.63889,0
14486.11111,0
14489.58333,0
14493.05556,0
14496.52778,0
14500,0
14503.47222,0
14506.94444,0
14510.41667,0
14513.88889,0
14517.36111,0
14520.83333,0
14524.30556,0
14527.77778,0
14531.25,0
14534.72222,0
14538.19444,0
14541.66667,0
14545.13889,0
14548.61111,0
14552.08333,0
14555.55556,0
14559.02778,0
14562.5,0
14565.97222,0
14569.44444,0
14572.91667,0
14576.38889,0
14579.86111,0
14583.33333,0
14586.80556,0
14590.27778,0
14593.75,0
14597.22222,0
14600.69444,0
14604.16667,0
14607.63889,0
14611.11111,0
14614.58333,0
14618.05556,0
14621.52778,0
14625,0
14628.47222,0
14631.94444,0
14635.41667,0
14638.88889,0
14642.36111,0
14645.83333,0
14649.30556,0
14652.77778,0
14656.25,0
14659.72222,0
14663.19444,0
14666.66667,0
14670.13889,0
14673.61111,0
14677.08333,0
14680.55556,0
14684.02778,0
14687.5,0
14690.97222,0
14694.44444,0
14697.91667,0
14701.38889,0
14704.86111,0
14708.33333,0
14711.80556,0
14715.27778,0
14718.75,0
14722.22222,0
14725.69444,0
14729.16667,0
14732.63889,0
14736.11111,0
14739.58333,0
14743.05556,0
14746.52778,0
14750,0
14753.47222,0
14756.94444,0
14760.41667,0
14763.88889,0
14767.36111,0
14770.83333,0
14774.30556,0
14777.77778,0
14781.25,0
14784.72222,0
14788.19444,0
14791.66667,0
14795.13889,0
14798.61111,0
14802.08333,0
14805.55556,0
14809.02778,0
14812.5,0
14815.97222,0
14819.44444,0
14822.91667,0
14826.38889,0
14829.86111,0
14833.33333,0
14836.80556,0
14840.27778,0
14843.75,0
14847.22222,0
14850.69444,0
14854.16667,0
14857.63889,0
14861.11111,0
14864.58333,0
14868.05556,0
14871.52778,0
14875,0
14878.47222,0
14881.94444,0
14885.41667,0
14888.88889,0
14892.36111,0
14895.83333,0
14899.30556,0
14902.77778,0
14906.25,0
14909.72222,0
14913.19444,0
14916.66667,0
14920.13889,0
14923.61111,0
14927.08333,0
14930.55556,0
14934.02778,0
14937.5,0
14940.97222,0
14944.44444,0
14947.91667,0
14951.38889,0
14954.86111,0
14958.33333,0
14961.80556,0
14965.27778,0
14968.75,0
14972.22222,0
14975.69444,0
14979.16667,0
14982.63889,0
14986.11111,0
14989.58333,0
14993.05556,0
14996.52778,0
15000,0
15003.47222,0
15006.94444,0
15010.41667,0
15013.88889,0
15017.36111,0
15020.83333,0
15024.30556,0
15027.77778,0
15031.25,0
15034.72222,0
15038.19444,0
15041.66667,0
15045.13889,0
15048.61111,0
15052.08333,0
15055.55556,0
15059.02778,0
15062.5,0
15065.97222,0
15069.44444,0
15072.91667,0
15076.38889,0
15079.86111,0
15083.33333,0
15086.80556,0
15090.27778,0
15093.75,0
15097.22222,0
15100.69444,0
15104.16667,0
15107.63889,0
15111.11111,0
15114.58333,0
15118.05556,0
15121.52778,0
15125,0
15128.47222,0
15131.94444,0
15135.41667,0
15138.88889,0
15142.36111,0
15145.83333,0
15149.30556,0
15152.77778,0
15156.25,0
15159.72222,0
15163.19444,0
15166.66667,0
15170.13889,0
15173.61111,0
15177.08333,0
15180.55556,0
15184.02778,0
15187.5,0
15190.97222,0
15194.44444,0
15197.91667,0
15201.38889,0
15204.86111,0
15208.33333,0
15211.80556,0
15215.27778,0
15218.75,0
15222.22222,0
15225.69444,0
15229.16667,0
15232.63889,0
15236.11111,0
15239.58333,0
15243.05556,0
15246.52778,0
15250,0
15253.47222,0
15256.94444,0
15260.41667,0
15263.88889,0
15267.36111,0
15270.83333,0
15274.30556,0
15277.77778,0
15281.25,0
15284.72222,0
15288.19444,0
15291.66667,0
15295.13889,0
15298.61111,0
15302.08333,0
15305.55556,0
15309.02778,0
15312.5,0
15315.97222,0
15319.44444,0
15322.91667,0
15326.38889,0
15329.86111,0
15333.33333,0
15336.80556,0
15340.27778,0
15343.75,0
15347.22222,0
15350.69444,0
15354.16667,0
15357.63889,0
15361.11111,0
15364.58333,0
15368.05556,0
15371.52778,0
15375,0
15378.47222,0
15381.94444,0
15385.41667,0
15388.88889,0
15392.36111,0
15395.83333,0
15399.30556,0
15402.77778,0
15406.25,0
15409.72222,0
15413.19444,0
15416.66667,0
15420.13889,0
15423.61111,0
15427.08333,0
15430.55556,0
15434.02778,0
15437.5,0
15440.97222,0
15444.44444,0
15447.91667,0
15451.38889,0
15454.86111,0
15458.33333,0
15461.80556,0
15465.27778,0
15468.75,0
15472.22222,0
15475.69444,0
15479.16667,0
15482.63889,0
15486.11111,0
15489.58333,0
15493.05556,0
15496.52778,0
15500,0
15503.47222,0
15506.94444,0
15510.41667,0
15513.88889,0
15517.36111,0
15520.83333,0
15524.30556,0
15527.77778,0
15531.25,0
15534.72222,0
15538.19444,0
15541.66667,0
15545.13889,0
15548.61111,0
15552.08333,0
15555.55556,0
15559.02778,0
15562.5,0
15565.97222,0
15569.44444,0
15572.91667,0
15576.38889,0
15579.86111,0
15583.33333,0
15586.80556,0
15590.27778,0
15593.75,0
15597.22222,0
15600.69444,0
15604.16667,0
15607.63889,0
15611.11111,0
15614.58333,0
15618.05556,0
15621.52778,0
15625,0
15628.47222,0
15631.94444,0
15635.41667,0
15638.88889,0
15642.36111,0
15645.83333,0
15649.30556,0
15652.77778,0
15656.25,0
15659.72222,0
15663.19444,0
15666.66667,0
15670.13889,0
15673.61111,0
15677.08333,0
15680.55556,0
15684.02778,0
15687.5,0
15690.97222,0
15694.44444,0
15697.91667,0
15701.38889,0
15704.86111,0
15708.33333,0
15711.80556,0
15715.27778,0
15718.75,0
15722.22222,0
15725.69444,0
15729.16667,0
15732.63889,0
15736.11111,0
15739.58333,0
15743.05556,0
15746.52778,0
15750,0
15753.47222,0
15756.94444,0
15760.41667,0
15763.88889,0
15767.36111,0
15770.83333,0
15774.30556,0
15777.77778,0
15781.25,0
15784.72222,0
15788.19444,0
15791.66667,0
15795.13889,0
15798.61111,0
15802.08333,0
15805.55556,0
15809.02778,0
15812.5,0
15815.97222,0
15819.44444,0
15822.91667,0
15826.38889,0
15829.86111,0
15833.33333,0
15836.80556,0
15840.27778,0
15843.75,0
15847.22222,0
15850.69444,0
15854.16667,0
15857.63889,0
15861.11111,0
15864.58333,0
15868.05556,0
15871.52778,0
15875,0
15878.47222,0
15881.94444,0
15885.41667,0
15888.88889,0
15892.36111,0
15895.83333,0
15899.30556,0
15902.77778,0
15906.25,0
15909.72222,0
15913.19444,0
15916.66667,0
15920.13889,0
15923.61111,0
15927.08333,0
15930.55556,0
15934.02778,0
15937.5,0
15940.97222,0
15944.44444,0
15947.91667,0
15951.38889,0
15954.86111,0
15958.33333,0
15961.80556,0
15965.27778,0
15968.75,0
15972.22222,0
15975.69444,0
15979.16667,0
15982.63889,0
15986.11111,0
15989.58333,0
15993.05556,0
15996.52778,0
16000,0
16003.47222,0
16006.94444,0
16010.41667,0
16013.88889,0
16017.36111,0
16020.83333,0
16024.30556,0
16027.77778,0
16031.25,0
16034.72222,0
16038.19444,0
16041.66667,0
16045.13889,0
16048.61111,0
16052.08333,0
16055.55556,0
16059.02778,0
16062.5,0
16065.97222,0
16069.44444,0
16072.91667,0
16076.38889,0
16079.86111,0
16083.33333,0
16086.80556,0
16090.27778,0
16093.75,0
16097.22222,0
16100.69444,0
16104.16667,0
16107.63889,0
16111.11111,0
16114.58333,0
16118.05556,0
16121.52778,0
16125,0
16128.47222,0
16131.94444,0
16135.41667,0
16138.88889,0
16142.36111,0
16145.83333,0
16149.30556,0
16152.77778,0
16156.25,0
16159.72222,0
16163.19444,0
16166.66667,0
16170.13889,0
16173.61111,0
16177.08333,0
16180.55556,0
16184.02778,0
16187.5,0
16190.97222,0
16194.44444,0
16197.91667,0
16201.38889,0
16204.86111,0
16208.33333,0
16211.80556,0
16215.27778,0
16218.75,0
16222.22222,0
16225.69444,0
16229.16667,0
16232.63889,0
16236.11111,0
16239.58333,0
16243.05556,0
16246.52778,0
16250,0
16253.47222,0
16256.94444,0
16260.41667,0
16263.88889,0
16267.36111,0
16270.83333,0
16274.30556,0
16277.77778,0
16281.25,0
16284.72222,0
16288.19444,0
16291.66667,0
16295.13889,0
16298.61111,0
16302.08333,0
16305.55556,0
16309.02778,0
16312.5,0
16315.97222,0
16319.44444,0
16322.91667,0
16326.38889,0
16329.86111,0
16333.33333,0
16336.80556,0
16340.27778,0
16343.75,0
16347.22222,0
16350.69444,0
16354.16667,0
16357.63889,0
16361.11111,0
16364.58333,0
16368.05556,0
16371.52778,0
16375,0
16378.47222,0
16381.94444,0
16385.41667,0
16388.88889,0
16392.36111,0
16395.83333,0
16399.30556,0
16402.77778,0
16406.25,0
16409.72222,0
16413.19444,0
16416.66667,0
16420.13889,0
16423.61111,0
16427.08333,0
16430.55556,0
16434.02778,0
16437.5,0
16440.97222,0
16444.44444,0
16447.91667,0
16451.38889,0
16454.86111,0
16458.33333,0
16461.80556,0
16465.27778,0
16468.75,0
16472.22222,0
16475.69444,0
16479.16667,0
16482.63889,0
16486.11111,0
16489.58333,0
16493.05556,0
16496.52778,0
16500,0
16503.47222,0
16506.94444,0
16510.41667,0
16513.88889,0
16517.36111,0
16520.83333,0
16524.30556,0
16527.77778,0
16531.25,0
16534.72222,0
16538.19444,0
16541.66667,0
16545.13889,0
16548.61111,0
16552.08333,0
16555.55556,0
16559.02778,0
16562.5,0
16565.97222,0
16569.44444,0
16572.91667,0
16576.38889,0
16579.86111,0
16583.33333,0
16586.80556,0
16590.27778,0
16593.75,0
16597.22222,0
16600.69444,0
16604.16667,0
16607.63889,0
16611.11111,0
16614.58333,0
16618.05556,0
16621.52778,0
16625,0
16628.47222,0
16631.94444,0
16635.41667,0
16638.88889,0
16642.36111,0
16645.83333,0
16649.30556,0
16652.77778,0
16656.25,0
16659.72222,0
16663.19444,0
16666.66667,0
16670.13889,0
16673.61111,0
16677.08333,0
16680.55556,0
16684.02778,0
16687.5,0
16690.97222,0
16694.44444,0
16697.91667,0
16701.38889,0
16704.86111,0
16708.33333,0
16711.80556,0
16715.27778,0
16718.75,0
16722.22222,0
16725.69444,0
16729.16667,0
16732.63889,0
16736.11111,0
16739.58333,0
16743.05556,0
16746.52778,0
16750,0
16753.47222,0
16756.94444,0
16760.41667,0
16763.88889,0
16767.36111,0
16770.83333,0
16774.30556,0
16777.77778,0
16781.25,0
16784.72222,0
16788.19444,0
16791.66667,0
16795.13889,0
16798.61111,0
16802.08333,0
16805.55556,0
16809.02778,0
16812.5,0
16815.97222,0
16819.44444,0
16822.91667,0
16826.38889,0
16829.86111,0
16833.33333,0
16836.80556,0
16840.27778,0
16843.75,0
16847.22222,0
16850.69444,0
16854.16667,0
16857.63889,0
16861.11111,0
16864.58333,0
16868.05556,0
16871.52778,0
16875,0
16878.47222,0
16881.94444,0
16885.41667,0
16888.88889,0
16892.36111,0
16895.83333,0
16899.30556,0
16902.77778,0
16906.25,0
16909.72222,0
16913.19444,0
16916.66667,0
16920.13889,0
16923.61111,0
16927.08333,0
16930.55556,0
16934.02778,0
16937.5,0
16940.97222,0
16944.44444,0
16947.91667,0
16951.38889,0
16954.86111,0
16958.33333,0
16961.80556,0
16965.27778,0
16968.75,0
16972.22222,0
16975.69444,0
16979.16667,0
16982.63889,0
16986.11111,0
16989.58333,0
16993.05556,0
16996.52778,0
17000,0
17003.47222,0
17006.94444,0
17010.41667,0
17013.88889,0
17017.36111,0
17020.83333,0
17024.30556,0
17027.77778,0
17031.25,0
17034.72222,0
17038.19444,0
17041.66667,0
17045.13889,0
17048.61111,0
17052.08333,0
17055.55556,0
17059.02778,0
17062.5,0
17065.97222,0
17069.44444,0
17072.91667,0
17076.38889,0
17079.86111,0
17083.33333,0
17086.80556,0
17090.27778,0
17093.75,0
17097.22222,0
17100.69444,0
17104.16667,0
17107.63889,0
17111.11111,0
17114.58333,0
17118.05556,0
17121.52778,0
17125,0
17128.47222,0
17131.94444,0
17135.41667,0
17138.88889,0
17142.36111,0
17145.83333,0
17149.30556,0
17152.77778,0
17156.25,0
17159.72222,0
17163.19444,0
17166.66667,0
17170.13889,0
17173.61111,0
17177.08333,0
17180.55556,0
17184.02778,0
17187.5,0
17190.97222,0
17194.44444,0
17197.91667,0
17201.38889,0
17204.86111,0
17208.33333,0
17211.80556,0
17215.27778,0
17218.75,0
17222.22222,0
17225.69444,0
17229.16667,0
17232.63889,0
17236.11111,0
17239.58333,0
17243.05556,0
17246.52778,0
17250,0
17253.47222,0
17256.94444,0
17260.41667,0
17263.88889,0
17267.36111,0
17270.83333,0
17274.30556,0
17277.77778,0
17281.25,0
17284.72222,0
17288.19444,0
17291.66667,0
17295.13889,0
17298.61111,0
17302.08333,0
17305.55556,0
17309.02778,0
17312.5,0
17315.97222,0
17319.44444,0
17322.91667,0
17326.38889,0
17329.86111,0
17333.33333,0
17336.80556,0
17340.27778,0
17343.75,0
17347.22222,0
17350.69444,0
17354.16667,0
17357.63889,0
17361.11111,0
17364.58333,0
17368.05556,0
17371.52778,0
17375,0
17378.47222,0
17381.94444,0
17385.41667,0
17388.88889,0
17392.36111,0
17395.83333,0
17399.30556,0
17402.77778,0
17406.25,0
17409.72222,0
17413.19444,0
17416.66667,0
17420.13889,0
17423.61111,0
17427.08333,0
17430.55556,0
17434.02778,0
17437.5,0
17440.97222,0
17444.44444,0
17447.91667,0
17451.38889,0
17454.86111,0
17458.33333,0
17461.80556,0
17465.27778,0
17468.75,0
17472.22222,0
17475.69444,0
17479.16667,0
17482.63889,0
17486.11111,0
17489.58333,0
17493.05556,0
17496.52778,0
17500,0
17503.47222,0
17506.94444,0
17510.41667,0
17513.88889,0
17517.36111,0
17520.83333,0
17524.30556,0
17527.77778,0
17531.25,0
17534.72222,0
17538.19444,0
17541.66667,0
17545.13889,0
17548.61111,0
17552.08333,0
17555.55556,0
17559.02778,0
17562.5,0
17565.97222,0
17569.44444,0
17572.91667,0
17576.38889,0
17579.86111,0
17583.33333,0
17586.80556,0
17590.27778,0
17593.75,0
17597.22222,0
17600.69444,0
17604.16667,0
17607.63889,0
17611.11111,0
17614.58333,0
17618.05556,0
17621.52778,0
17625,0
17628.47222,0
17631.94444,0
17635.41667,0
17638.88889,0
17642.36111,0
17645.83333,0
17649.30556,0
17652.77778,0
17656.25,0
17659.72222,0
17663.19444,0
17666.66667,0
17670.13889,0
17673.61111,0
17677.08333,0
17680.55556,0
17684.02778,0
17687.5,0
17690.97222,0
17694.44444,0
17697.91667,0
17701.38889,0
17704.86111,0
17708.33333,0
17711.80556,0
17715.27778,0
17718.75,0
17722.22222,0
17725.69444,0
17729.16667,0
17732.63889,0
17736.11111,0
17739.58333,0
17743.05556,0
17746.52778,0
17750,0
17753.47222,0
17756.94444,0
17760.41667,0
17763.88889,0
17767.36111,0
17770.83333,0
17774.30556,0
17777.77778,0
17781.25,0
17784.72222,0
17788.19444,0
17791.66667,0
17795.13889,0
17798.61111,0
17802.08333,0
17805.55556,0
17809.02778,0
17812.5,0
17815.97222,0
17819.44444,0
17822.91667,0
17826.38889,0
17829.86111,0
17833.33333,0
17836.80556,0
17840.27778,0
17843.75,0
17847.22222,0
17850.69444,0
17854.16667,0
17857.63889,0
17861.11111,0
17864.58333,0
17868.05556,0
17871.52778,0
17875,0
17878.47222,0
17881.94444,0
17885.41667,0
17888.88889,0
17892.36111,0
17895.83333,0
17899.30556,0
17902.77778,0
17906.25,0
17909.72222,0
17913.19444,0
17916.66667,0
17920.13889,0
17923.61111,0
17927.08333,0
17930.55556,0
17934.02778,0
17937.5,0
17940.97222,0
17944.44444,0
17947.91667,0
17951.38889,0
17954.86111,0
17958.33333,0
17961.80556,0
17965.27778,0
17968.75,0
17972.22222,0
17975.69444,0
17979.16667,0
17982.63889,0
17986.11111,0
17989.58333,0
17993.05556,0
17996.52778,0
18000,0
18003.47222,0
18006.94444,0
18010.41667,0
18013.88889,0
18017.36111,0
18020.83333,0
18024.30556,0
18027.77778,0
18031.25,0
18034.72222,0
18038.19444,0
18041.66667,0
18045.13889,0
18048.61111,0
18052.08333,0
18055.55556,0
18059.02778,0
18062.5,0
18065.97222,0
18069.44444,0
18072.91667,0
18076.38889,0
18079.86111,0
18083.33333,0
18086.80556,0
18090.27778,0
18093.75,0
18097.22222,0
18100.69444,0
18104.16667,0
18107.63889,0
18111.11111,0
18114.58333,0
18118.05556,0
18121.52778,0
18125,0
18128.47222,0
18131.94444,0
18135.41667,0
18138.88889,0
18142.36111,0
18145.83333,0
18149.30556,0
18152.77778,0
18156.25,0
18159.72222,0
18163.19444,0
18166.66667,0
18170.13889,0
18173.61111,0
18177.08333,0
18180.55556,0
18184.02778,0
18187.5,0
18190.97222,0
18194.44444,0
18197.91667,0
18201.38889,0
18204.86111,0
18208.33333,0
18211.80556,0
18215.27778,0
18218.75,0
18222.22222,0
18225.69444,0
18229.16667,0
18232.63889,0
18236.11111,0
18239.58333,0
18243.05556,0
18246.52778,0
18250,0
18253.47222,0
18256.94444,0
18260.41667,0
18263.88889,0
18267.36111,0
18270.83333,0
18274.30556,0
18277.77778,0
18281.25,0
18284.72222,0
18288.19444,0
18291.66667,0
18295.13889,0
18298.61111,0
18302.08333,0
18305.55556,0
18309.02778,0
18312.5,0
18315.97222,0
18319.44444,0
18322.91667,0
18326.38889,0
18329.86111,0
18333.33333,0
18336.80556,0
18340.27778,0
18343.75,0
18347.22222,0
18350.69444,0
18354.16667,0
18357.63889,0
18361.11111,0
18364.58333,0
18368.05556,0
18371.52778,0
18375,0
18378.47222,0
18381.94444,0
18385.41667,0
18388.88889,0
18392.36111,0
18395.83333,0
18399.30556,0
18402.77778,0
18406.25,0
18409.72222,0
18413.19444,0
18416.66667,0
18420.13889,0
18423.61111,0
18427.08333,0
18430.55556,0
18434.02778,0
18437.5,0
18440.97222,0
18444.44444,0
18447.91667,0
18451.38889,0
18454.86111,0
18458.33333,0
18461.80556,0
18465.27778,0
18468.75,0
18472.22222,0
18475.69444,0
18479.16667,0
18482.63889,0
18486.11111,0
18489.58333,0
18493.05556,0
18496.52778,0
18500,0
