"RMS Level",
Ch1,
X,Y
Hz,dBSPL
1739.58333333333,70.1157200086288
1743.05555555556,70.1681642300942
1746.52777777778,70.1043016899692
1750,70.1851595139124
1753.47222222222,70.1627854795881
1756.94444444444,70.2148505276031
1760.41666666667,70.1826263762453
1763.88888888889,70.250490763201
1767.36111111111,70.2125345888169
1770.83333333333,70.2492089735618
1774.30555555556,70.1961813652709
1777.77777777778,70.2377863260327
1781.25,70.2132116964427
1784.72222222222,70.2563244141126
1788.19444444444,70.2572768756497
1791.66666666667,70.2430552875165
1795.13888888889,70.2267638492797
1798.61111111111,70.24898390924
1802.08333333333,70.2667560152116
1805.55555555556,70.2305696528765
1809.02777777778,70.2873287495198
1812.5,70.2897347064544
1815.97222222222,70.3162285733029
1819.44444444444,70.3441145245857
1822.91666666667,70.3388509672881
1826.38888888889,70.3961581434646
1829.86111111111,70.4113170096208
1833.33333333333,70.4856086595388
1836.80555555556,70.4630351971985
1840.27777777778,70.5448853335225
1843.75,70.5577156750906
1847.22222222222,70.6476080889272
1850.69444444444,70.6862996594402
1854.16666666667,70.765273930047
1857.63888888889,70.7949637429031
1861.11111111111,70.8541859397519
1864.58333333333,70.9101653030039
1868.05555555556,70.9487941527973
1871.52777777778,70.9904140442671
1875,71.0622035624289
1878.47222222222,71.103698792105
1881.94444444444,71.1804448599376
1885.41666666667,71.2092698152838
1888.88888888889,71.2677587658546
1892.36111111111,71.3104710527332
1895.83333333333,71.3317528880577
1899.30555555556,71.3783840771018
1902.77777777778,71.4444682109649
1906.25,71.4830215690652
1909.72222222222,71.5311563059603
1913.19444444444,71.5886165288904
1916.66666666667,71.5804931919394
1920.13888888889,71.648965053342
1923.61111111111,71.6807481481225
1927.08333333333,71.7277652469147
1930.55555555556,71.790521246097
1934.02777777778,71.8202686830438
1937.5,71.8599576763531
1940.97222222222,71.8923624102368
1944.44444444444,71.9310276714576
1947.91666666667,71.9788051577739
1951.38888888889,72.0168797572294
1954.86111111111,72.0402633469067
1958.33333333333,72.0833356166178
1961.80555555556,72.122971047874
1965.27777777778,72.1314355028581
1968.75,72.1869689806229
1972.22222222222,72.2369898104101
1975.69444444444,72.2811169940256
1979.16666666667,72.2964808750768
1982.63888888889,72.3348117384635
1986.11111111111,72.3717024321972
1989.58333333333,72.4024778910615
1993.05555555556,72.4836850752992
1996.52777777778,72.4741216479159
2000,72.5124836314131
2003.47222222222,72.5291438659875
2006.94444444444,72.5752486678843
2010.41666666667,72.6025657742114
2013.88888888889,72.6314072972846
2017.36111111111,72.6741628617888
2020.83333333333,72.7335179513282
2024.30555555556,72.7252187636269
2027.77777777778,72.7645221058772
2031.25,72.8155521219272
2034.72222222222,72.8567027551454
2038.19444444444,72.8933061632875
2041.66666666667,72.9191039817321
2045.13888888889,72.9564602265558
2048.61111111111,73.0060029060073
2052.08333333333,73.0444057777569
2055.55555555556,73.0477149225294
2059.02777777778,73.1118870118965
2062.5,73.141082405376
2065.97222222222,73.1712940523531
2069.44444444444,73.2214187008731
2072.91666666667,73.253569128105
2076.38888888889,73.2780559103053
2079.86111111111,73.3483493890376
2083.33333333333,73.3501642360934
2086.80555555556,73.435919585353
2090.27777777778,73.4748993174701
2093.75,73.4822003494724
2097.22222222222,73.5479093393549
2100.69444444444,73.5910168002549
2104.16666666667,73.6263007842106
2107.63888888889,73.6452308900876
2111.11111111111,73.7215009035204
2114.58333333333,73.7312312536714
2118.05555555556,73.8167294247911
2121.52777777778,73.8254729499506
2125,73.8361603731263
2128.47222222222,73.8975776125301
2131.94444444444,73.8998381810268
2135.41666666667,73.9270036441877
2138.88888888889,73.9643999551112
2142.36111111111,73.9882179933702
2145.83333333333,73.9986160221695
2149.30555555556,74.048841226265
2152.77777777778,74.0526824348475
2156.25,74.0596495463928
2159.72222222222,74.0807242141285
2163.19444444444,74.1139063409893
2166.66666666667,74.1136253819958
2170.13888888889,74.166679979
2173.61111111111,74.1590417797044
2177.08333333333,74.1951830857454
2180.55555555556,74.249328021305
2184.02777777778,74.261383790182
2187.5,74.3115815967834
2190.97222222222,74.3021379321765
2194.44444444444,74.3514106351718
2197.91666666667,74.3445834961068
2201.38888888889,74.443104353388
2204.86111111111,74.4384566408278
2208.33333333333,74.4903764874999
2211.80555555556,74.54540924044
2215.27777777778,74.5547980079686
2218.75,74.5771091482983
2222.22222222222,74.6300278123993
2225.69444444444,74.6376880079412
2229.16666666667,74.6545696767692
2232.63888888889,74.7433662202859
2236.11111111111,74.7188094517243
2239.58333333333,74.788551814371
2243.05555555556,74.8005290388252
2246.52777777778,74.8553868328302
2250,74.8616813390184
2253.47222222222,74.9261455907096
2256.94444444444,74.9307083374568
2260.41666666667,74.9165812835427
2263.88888888889,74.9905855019026
2267.36111111111,74.9637984120988
2270.83333333333,75.0572948952563
2274.30555555556,75.032083333991
2277.77777777778,75.124134906714
2281.25,75.0708519508912
2284.72222222222,75.1425928531025
2288.19444444444,75.1219775994239
2291.66666666667,75.1527573762697
2295.13888888889,75.2066680073354
2298.61111111111,75.2156481880979
2302.08333333333,75.2281842852429
2305.55555555556,75.2296441166663
2309.02777777778,75.2588043778872
2312.5,75.259647185868
2315.97222222222,75.3041944341051
2319.44444444444,75.3077719467208
2322.91666666667,75.3167245568057
2326.38888888889,75.3398161893676
2329.86111111111,75.3688329352661
2333.33333333333,75.3316347894814
2336.80555555556,75.3904119316121
2340.27777777778,75.3992095692633
2343.75,75.38338645809
2347.22222222222,75.4230774425601
2350.69444444444,75.4440538056663
2354.16666666667,75.4644419157923
2357.63888888889,75.4493758027856
2361.11111111111,75.5109517882621
2364.58333333333,75.4580784949903
2368.05555555556,75.497986156073
2371.52777777778,75.5281069255561
2375,75.566234961113
2378.47222222222,75.5549297865824
2381.94444444444,75.6109349914118
2385.41666666667,75.5814791067274
2388.88888888889,75.6292795615311
2392.36111111111,75.6699844726523
2395.83333333333,75.691643974731
2399.30555555556,75.7195765058765
2402.77777777778,75.7435627006294
2406.25,75.7951807379964
2409.72222222222,75.7753768873171
2413.19444444444,75.7960758145616
2416.66666666667,75.8345910767363
2420.13888888889,75.8205378584641
2423.61111111111,75.8756633061019
2427.08333333333,75.8743887209115
2430.55555555556,75.921960028537
2434.02777777778,75.9244122115067
2437.5,75.9792965835204
2440.97222222222,75.9853816527667
2444.44444444444,75.9921484127077
2447.91666666667,76.0073292515785
2451.38888888889,76.022722633228
2454.86111111111,76.056746036781
2458.33333333333,76.0795177912981
2461.80555555556,76.1266514534572
2465.27777777778,76.0797347513211
2468.75,76.1189650454439
2472.22222222222,76.1380541699466
2475.69444444444,76.1749900325066
2479.16666666667,76.1846152772337
2482.63888888889,76.2260272567399
2486.11111111111,76.2603929847726
2489.58333333333,76.260523657168
2493.05555555556,76.2611873502283
2496.52777777778,76.350726624799
2500,76.2940564259559
2503.47222222222,76.3492048402296
2506.94444444444,76.3469009008752
2510.41666666667,76.3568212538841
2513.88888888889,76.3547919858026
2517.36111111111,76.3771549508347
2520.83333333333,76.4199991342921
2524.30555555556,76.3755412158029
2527.77777777778,76.421784578786
2531.25,76.4213042005688
2534.72222222222,76.4262598928353
2538.19444444444,76.4249184754431
2541.66666666667,76.4576999021798
2545.13888888889,76.4816661502612
2548.61111111111,76.4491489140332
2552.08333333333,76.4792241336346
2555.55555555556,76.4938632720857
2559.02777777778,76.4810479278686
2562.5,76.4702635275078
2565.97222222222,76.5254860095544
2569.44444444444,76.4738295432225
2572.91666666667,76.4922411038332
2576.38888888889,76.5111591814256
2579.86111111111,76.504293122961
2583.33333333333,76.489541885234
2586.80555555556,76.4977147361391
2590.27777777778,76.5615740521766
2593.75,76.5118732361624
2597.22222222222,76.5171798235512
2600.69444444444,76.5563736003621
2604.16666666667,76.5915450126744
2607.63888888889,76.5086190013733
2611.11111111111,76.5567005696013
2614.58333333333,76.5725646422028
2618.05555555556,76.5202387771957
2621.52777777778,76.5188604716687
2625,76.5752511196487
2628.47222222222,76.5514182838941
2631.94444444444,76.5075293967892
2635.41666666667,76.573794511046
2638.88888888889,76.5760958473529
2642.36111111111,76.5251805365615
2645.83333333333,76.541554715632
2649.30555555556,76.5786708126124
2652.77777777778,76.5515016883927
2656.25,76.495017999868
2659.72222222222,76.5450574657007
2663.19444444444,76.5330996360779
2666.66666666667,76.5057028716326
2670.13888888889,76.5077000998385
2673.61111111111,76.5723168653946
2677.08333333333,76.5118740663155
2680.55555555556,76.4794314082908
2684.02777777778,76.5696061674232
2687.5,76.5216061916122
2690.97222222222,76.4841280679283
2694.44444444444,76.5091378630625
2697.91666666667,76.5300330794537
2701.38888888889,76.5003283262101
2704.86111111111,76.4415907173938
2708.33333333333,76.5198030380909
2711.80555555556,76.4882649729611
2715.27777777778,76.4268681361928
2718.75,76.4650953257723
2722.22222222222,76.491761230831
2725.69444444444,76.398914545791
2729.16666666667,76.4144893850637
2732.63888888889,76.4342678328574
2736.11111111111,76.4331037798661
2739.58333333333,76.334582256049
2743.05555555556,76.4203381701435
2746.52777777778,76.365111871737
2750,76.3233700945919
2753.47222222222,76.3103720524132
2756.94444444444,76.3438510945979
2760.41666666667,76.3116140405914
2763.88888888889,76.2291614878331
2767.36111111111,76.2849905921179
2770.83333333333,76.2663164002923
2774.30555555556,76.1928018338431
2777.77777777778,76.2025134525317
2781.25,76.2217420886345
2784.72222222222,76.1814535400522
2788.19444444444,76.1336269066337
2791.66666666667,76.120403079387
2795.13888888889,76.1471140973882
2798.61111111111,76.0519396971225
2802.08333333333,76.0681834919049
2805.55555555556,76.0805291936969
2809.02777777778,76.007385952624
2812.5,75.967544734748
2815.97222222222,75.9793260632538
2819.44444444444,75.9664633641171
2822.91666666667,75.9317458423791
2826.38888888889,75.8957046316674
2829.86111111111,75.9287688892217
2833.33333333333,75.8727877297522
2836.80555555556,75.8242688416761
2840.27777777778,75.8457231259497
2843.75,75.8223409712389
2847.22222222222,75.7595450243293
2850.69444444444,75.7499233772029
2854.16666666667,75.7544280458022
2857.63888888889,75.691601703492
2861.11111111111,75.6687263217391
2864.58333333333,75.6703311446486
2868.05555555556,75.6630314601922
2871.52777777778,75.5659246971666
2875,75.5818893775965
2878.47222222222,75.5804869182805
2881.94444444444,75.5466639974686
2885.41666666667,75.4915460719563
2888.88888888889,75.4464343036922
2892.36111111111,75.493609998052
2895.83333333333,75.390068894793
2899.30555555556,75.3703808370222
2902.77777777778,75.3988617290242
2906.25,75.3292640474956
2909.72222222222,75.2827316894416
2913.19444444444,75.23924637312
2916.66666666667,75.2655333972506
2920.13888888889,75.2261887398812
2923.61111111111,75.1342428475673
2927.08333333333,75.1764343865639
2930.55555555556,75.1656839223648
2934.02777777778,75.0757927571102
2937.5,75.0644299361286
2940.97222222222,74.9912103728919
2944.44444444444,75.03759615915
2947.91666666667,74.96161958002
2951.38888888889,74.9014975375202
2954.86111111111,74.9046383683163
2958.33333333333,74.892827883244
2961.80555555556,74.7922058321562
2965.27777777778,74.7526689414879
2968.75,74.7691772196538
2972.22222222222,74.7292270631864
2975.69444444444,74.6827095718672
2979.16666666667,74.5857636980399
2982.63888888889,74.6680485906876
2986.11111111111,74.6290658426103
2989.58333333333,74.495879409442
2993.05555555556,74.5252277209734
2996.52777777778,74.5416402036731
3000,74.4783503887553
3003.47222222222,74.3954402619377
3006.94444444444,74.3313624401862
3010.41666666667,74.4597558095253
3013.88888888889,74.3485819536921
3017.36111111111,74.2682918803574
3020.83333333333,74.2933294243356
3024.30555555556,74.2673132487048
3027.77777777778,74.2043595972883
3031.25,74.1092697568887
3034.72222222222,74.1279153068068
3038.19444444444,74.1893115798249
3041.66666666667,74.0673324189155
3045.13888888889,73.9812781823215
3048.61111111111,74.0086694402254
3052.08333333333,73.9771577056485
3055.55555555556,73.8977624040045
3059.02777777778,73.8543697158311
3062.5,73.898598777931
3065.97222222222,73.8752712826612
3069.44444444444,73.7266162360912
3072.91666666667,73.7080428020629
3076.38888888889,73.7758176354709
3079.86111111111,73.768458480735
3083.33333333333,73.6529986858706
3086.80555555556,73.6236020280865
3090.27777777778,73.6931880831518
3093.75,73.6513449448396
3097.22222222222,73.5219601585045
3100.69444444444,73.5122078758165
3104.16666666667,73.5499557577695
3107.63888888889,73.5333286215903
3111.11111111111,73.4167221041039
3114.58333333333,73.3956450582366
3118.05555555556,73.4250967834024
3121.52777777778,73.4411230516554
3125,73.3132677029727
3128.47222222222,73.3065917500513
3131.94444444444,73.383232127403
3135.41666666667,73.2783689365456
3138.88888888889,73.1913279676521
3142.36111111111,73.1973694118423
3145.83333333333,73.1991762392515
3149.30555555556,73.206032359254
3152.77777777778,73.1069713727352
3156.25,73.1170063369964
3159.72222222222,73.1544020212169
3163.19444444444,73.1211021578163
3166.66666666667,73.0294333022507
3170.13888888889,73.0232261514395
3173.61111111111,73.0529969345872
3177.08333333333,73.0096618937447
3180.55555555556,72.9709021736517
3184.02777777778,72.9110361273768
